Dummy_application_id,ever60_24m_StrictFlag,NATURE_OF_ORGANISATION,OCCUPATION_TYPE,Max_dependent,LTV,Doc_form_16,income_max,income_sum,income_min,edu_max,edu_min,age_max,age_min,cnt_coapplicant,REQUESTED_TENURE,PROPERTY_INSURANCE_AMT,Organization_type,SALARIED_SELF,CHANNEL_CODE,City_tier,FOIR2,Loan_sub_type_1,SAL_FLAG,emi_income_max,emi_income_sum
13179205,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.55,1,30000,41615,0,4,2,53,24,2,144.0000,20648.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,59,Self Construction,NONSAL,0.804333333,0.579839
13179233,0,Government,SALARIED,2,0.434936792,0,14323,14323,0,2,2,38,31,1,180.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,52,Builder UNC,SAL,0.539481952,0.539481952
13179607,0,Private Ltd. Co.,SALARIED,2,0.714141005,0,12327,22327,10000,2,1,40,36,1,240.0000,15783.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,60,Builder Ready,SAL,1.084935507,0.599005688
13179727,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,0,0.702945589,0,33487,33487,0,3,3,32,31,1,240.0000,16881.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,49,Builder Ready,NONSAL,0.508675008,0.508675008
13180191,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.84416174,0,58803.0833,58803.0833,0,4,3,32,29,1,360.0000,18337.0000,3.Private Ltd Co,SELF_EMP,DSA,3,,Resale Ready,NONSAL,0.408890124,0.408890124
13180437,0,Private Ltd. Co.,SALARIED,2,0.699625955,1,23837,23837,0,2,2,35,32,1,264.0000,22932.0000,3.Private Ltd Co,SALARIED,ALTERNATE CHANNELS,2,,Builder Ready,SAL,0.591349583,0.591349583
13180439,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.757630643,0,64264.1667,98516.75,34252.5833,3,3,40,35,1,240.0000,24766.0000,3.Private Ltd Co,SELF_EMP,DSA,3,44,Builder Ready,NONSAL,0.688206232,0.448928735
13180645,0,Private Ltd. Co.,SALARIED,1,0.583247269,0,40000,40000,0,3,3,43,36,1,120.0000,9673.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,29,Resale Ready,SAL,0.307225,0.307225
13181685,0,Private Ltd. Co.,SALARIED,2,0.505042857,1,10000,10000,0,1,1,28,28,1,120.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,28,Builder UNC,SAL,0.2862,0.2862
13184587,0,Private Ltd. Co.,SALARIED,0,0.639022578,0,11000,11000,0,2,2,36,29,1,240.0000,8766.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,52,Builder UNC,SAL,0.547181818,0.547181818
13184783,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,0,0.672911243,0,33460,33460,0,3,3,32,31,1,240.0000,20830.0000,3.Private Ltd Co,SALARIED,DSA,2,59,Builder UNC,SAL,0.483562463,0.483562463
13184861,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.379380882,0,10000,19770,9770,1,1,56,38,1,120.0000,9926.0000,3.Private Ltd Co,SELF_EMP,DSA,2,68,Builder UNC,NONSAL,1.3924,0.704299444
13185283,0,Government,SALARIED,2,0.563642026,0,26309,26309,0,3,1,29,27,1,84.0000,26326.0000,2.Govt,SALARIED,CROSS SALES,2,60,Self Construction,SAL,0.606294424,0.606294424
13186017,0,Private Ltd. Co.,SALARIED,0,,0,17966,43716,9750,4,2,54,22,2,84.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,47,Resale Ready,SAL,1.136925303,0.467243115
13186139,0,Proprietor-Proprietorship Firm (Staff Less than 25),CONTRACTOR,2,,0,77159.3333,77159.3333,0,4,4,34,33,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DIRECT,1,23,Resale Ready,NONSAL,0.237495572,0.237495572
13186697,1,Private Ltd. Co.,SALARIED,1,0.75,0,26294.1667,39402.1667,13108,3,3,30,26,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,3,8,Builder Ready,SAL,0.112762653,0.075249669
13187215,0,Private Ltd. Co.,SALARIED,0,0.702240333,0,30299,30299,0,3,3,35,28,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,5,Builder Ready,SAL,0.61962441,0.61962441
13188251,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,1,0.5484457,0,695304.4333,695304.4333,0,3,3,32,29,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Resale Ready,NONSAL,0.039013127,0.039013127
13188523,0,Others,SELF-EMPLOYED,2,0.211864407,0,50000,50000,0,2,2,47,43,1,180.0000,21735.0000,1.Others,SELF_EMP,CROSS SALES,3,60,Self Construction,NONSAL,0.27634,0.27634
13188683,0,Private Ltd. Co.,SALARIED,0,0.899999901,1,44309,44309,0,4,1,34,28,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,60,Builder UNC,SAL,0.367058611,0.367058611
13189033,0,Government,SALARIED,0,0.540540541,0,43204,65204,22000,4,4,52,39,1,216.0000,0.0000,2.Govt,SALARIED,DSA,3,60,Builder Ready,SAL,0.897671512,0.594794798
13189733,0,Private Ltd. Co.,SALARIED,0,0.847673126,0,28500,43300,14800,4,3,36,35,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,1,60,Builder UNC,SAL,0.803578947,0.52891455
13189827,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,2,0.847487156,1,28866.1667,28866.1667,0,2,2,28,20,1,240.0000,3689.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,2,33,Resale Ready,NONSAL,0.303538745,0.303538745
13189961,0,Private Ltd. Co.,SALARIED,2,0.720406566,1,16998,16998,0,3,2,33,21,1,300.0000,16301.0000,3.Private Ltd Co,SALARIED,UBL Sales,2,,Builder Ready,SAL,0.598246853,0.598246853
13190251,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,2,0.549941358,1,60000,60000,0,3,1,45,44,1,240.0000,24086.0000,3.Private Ltd Co,SELF_EMP,DSA,1,39,Resale Ready,NONSAL,0.1779,0.1779
13190489,0,Government,SALARIED,4,0.46502,0,15000,27000,12000,1,1,55,28,1,60.0000,0.0000,2.Govt,SALARIED,CROSS SALES,3,40,Builder UNC,SAL,0.7204,0.400222222
13190883,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.584615385,1,475566.6972,475566.6972,0,3,3,43,35,1,180.0000,25090.0000,3.Private Ltd Co,SELF_EMP,DSA,3,,Self Construction,NONSAL,0.088326202,0.088326202
13191959,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.528625499,1,15000,15000,0,2,2,41,26,1,240.0000,6974.0000,3.Private Ltd Co,SELF_EMP,DSA,2,33,Builder UNC,NONSAL,0.3512,0.3512
13192411,0,Proprietor-Proprietorship Firm (Staff Less than 25),MANUFACTURING,0,0.639567755,0,40917.8333,40917.8333,0,2,2,49,42,1,276.0000,33882.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,1,70,Builder Ready,NONSAL,0.707491029,0.707491029
13192439,0,Proprietor-Proprietorship Firm (Staff Less than 25),MANUFACTURING,0,0.783585325,0,115881.5,115881.5,0,3,3,35,28,1,360.0000,23077.0000,3.Private Ltd Co,SELF_EMP,DSA,3,,Builder UNC,NONSAL,0.236327628,0.236327628
13192639,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,3,0.288241063,0,569368.8275,569368.8275,0,2,2,43,42,1,120.0000,16934.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,58,Self Construction,NONSAL,0.063308699,0.063308699
13193201,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.539167464,1,12500,12500,0,2,1,40,36,1,120.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,24,Builder UNC,NONSAL,0.24328,0.24328
13193223,0,Private Ltd. Co.,SALARIED,2,0.318858184,1,30000,30000,0,2,2,42,40,1,180.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,2,39,Builder Ready,SAL,0.3761,0.3761
13193417,0,Private Ltd. Co.,SALARIED,0,0.83085913,0,12000,21622,9622,2,2,42,38,1,180.0000,7636.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,44,Builder UNC,SAL,0.8435,0.468134308
13194001,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.354931867,1,28926.6667,28926.6667,0,2,2,55,46,1,120.0000,3834.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,30,Self Construction,NONSAL,0.412041945,0.412041945
13194057,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.799774054,1,29157.75,53641.0833,0,4,3,38,33,3,240.0000,13010.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Resale Ready,NONSAL,0.976035531,0.530544841
13194273,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.534589984,1,36980.0833,36980.0833,0,3,2,32,23,3,240.0000,4130.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,33,Builder UNC,NONSAL,0.166846568,0.166846568
13198345,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,1,0.557641213,0,34898.75,64192.6667,29293.9167,4,1,27,25,1,240.0000,29342.0000,3.Private Ltd Co,SELF_EMP,DSA,1,39,Builder Ready,NONSAL,0.504115477,0.274065573
13199463,0,Private Ltd. Co.,SALARIED,0,0.328173143,1,24519,24519,0,3,3,50,23,2,360.0000,35985.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,53,Self Construction,SAL,0.537501529,0.537501529
13199475,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.750577762,0,29466.1667,29466.1667,0,3,3,38,36,1,240.0000,3662.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,33,Builder Ready,NONSAL,0.33709848,0.33709848
13200011,0,Private Ltd. Co.,SALARIED,0,0.779862121,1,38580,38580,0,3,2,41,26,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,2,58,Builder UNC,SAL,0.594453084,0.594453084
13201653,0,Proprietor-Proprietorship Firm (Staff Less than 25),OTHERS,0,0.508176743,1,24960.1667,24960.1667,0,2,2,59,27,1,180.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,39,Resale Ready,NONSAL,0.282810611,0.282810611
13201657,0,Private Ltd. Co.,SALARIED,0,0.64572,1,25000,25000,0,3,3,27,24,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,41,Self Construction,SAL,0.41648,0.41648
13201677,0,Proprietor-Proprietorship Firm (Staff Less than 25),OTHERS,0,0.160148862,1,24960.1667,24960.1667,0,2,2,59,27,1,180.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,39,Resale Ready,NONSAL,0.092988161,0.092988161
13201917,0,Private Ltd. Co.,SALARIED,0,0.850000207,0,18000,18000,0,3,3,29,27,1,180.0000,11030.0000,3.Private Ltd Co,SALARIED,DSA,2,71,Builder Ready,SAL,0.726277778,0.726277778
13202031,1,Proprietor-Proprietorship Firm (Staff Less than 25),DRIVER,2,,0,14000,14000,0,1,1,33,32,1,120.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,3,74,Self Construction,NONSAL,0.096357143,0.096357143
13202063,0,Proprietor-Proprietorship Firm (Staff More than 25),CONTRACTOR,0,0.8,1,31408.6667,31408.6667,0,2,2,28,24,1,240.0000,9056.0000,3.Private Ltd Co,SELF_EMP,DSA,2,25,Builder Ready,NONSAL,0.222454524,0.222454524
13202287,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.601538039,0,43908.3333,43908.3333,0,1,1,53,26,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,33,Resale Ready,NONSAL,0.335972671,0.335972671
13202357,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,0,0.802469136,1,20000,33246,0,3,3,46,21,3,180.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,56,Resale Ready,SAL,0.6886,0.414245323
13202413,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.418408939,0,30000,30000,0,3,3,55,53,1,144.0000,15215.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,46,Self Construction,NONSAL,0.518233333,0.518233333
13202451,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,2,0.838232429,1,20628.3333,20628.3333,0,2,2,40,33,1,300.0000,8566.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,60,Resale Ready,NONSAL,0.59660661,0.59660661
13202457,0,Self Employed Professional,PROPRIETOR,0,0.5129692,0,15000,30000,15000,3,3,50,42,1,144.0000,22414.0000,1.Others,SELF_EMP,DSA,2,49,Self Construction,NONSAL,1.0466,0.5233
13202585,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,,0,15838,15838,0,3,2,50,40,1,120.0000,14490.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,59,Resale Ready,SAL,0.427894936,0.427894936
13202671,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.843717272,0,27039,27039,0,1,1,36,35,1,240.0000,8094.0000,3.Private Ltd Co,SELF_EMP,DSA,2,53,Resale Ready,NONSAL,0.53641037,0.53641037
13202843,0,Private Ltd. Co.,SALARIED,0,0.761247237,1,20000,20000,0,1,1,31,26,1,240.0000,12642.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,45,Resale Ready,SAL,0.46545,0.46545
13203185,0,Others,SAL(RETIRAL AGE 58),2,0.8294456,0,17109,17109,0,3,2,46,26,1,360.0000,0.0000,1.Others,SALARIED,ALTERNATE CHANNELS,2,42,Builder UNC,SAL,0.52066164,0.52066164
13204389,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.54,0,20000,20000,0,2,2,42,38,1,180.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,60,Builder Ready,NONSAL,0.5969,0.5969
13204505,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,0,0.779881184,0,25000,25000,0,3,2,48,25,1,360.0000,99419.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,58,Builder Ready,SAL,0.63384,0.63384
13204533,0,Private Ltd. Co.,SALARIED,0,0.553614833,0,15909,15909,0,3,1,30,27,1,360.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,1,49,Builder UNC,SAL,0.499905714,0.499905714
13204859,0,Partner-Partnership Firm (Staff More than 25),SALARIED,1,0.251370851,0,19000,19000,0,3,3,26,26,1,120.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,1,60,Builder Ready,SAL,0.599473684,0.599473684
13204957,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,0,0.687361419,0,25000,33491,8491,4,3,50,21,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,60,Builder UNC,SAL,0.76484,0.570929503
13205001,0,Public Ltd. Co.,SALARIED,0,0.9,0,22996.8333,38027.8333,15031,3,2,51,23,1,180.0000,0.0000,4.Public Ltd. Co.,SALARIED,DSA,1,75,Builder Ready,SAL,1.243779943,0.752159603
13205011,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,0,0.836019806,0,20000,20000,0,1,1,37,28,1,240.0000,9144.0000,3.Private Ltd Co,SALARIED,DSA,3,53,Builder UNC,SAL,0.53315,0.53315
13205091,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.614895899,1,25766.0833,25766.0833,0,2,2,59,24,1,240.0000,18347.0000,3.Private Ltd Co,SELF_EMP,DSA,3,50,Builder Ready,NONSAL,0.511486354,0.511486354
13205399,0,Others,SAL(RETIRAL AGE 58),0,0.79599789,0,12000,21430,9430,3,1,42,26,1,180.0000,7290.0000,1.Others,SALARIED,ALTERNATE CHANNELS,2,59,Builder Ready,SAL,1.065833333,0.596826878
13205499,0,Proprietor-Proprietorship Firm (Staff Less than 25),OTHERS,3,0.835867305,0,28572.5833,28572.5833,0,1,1,42,41,1,240.0000,10222.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,2,44,Builder Ready,NONSAL,0.441017176,0.441017176
13206719,0,Government,SALARIED,0,0.751987126,0,18500,35856,17356,4,3,29,27,1,300.0000,0.0000,2.Govt,SALARIED,DSA,3,45,Builder Ready,SAL,0.867027027,0.447344935
13206771,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.571766732,1,33230.5,33230.5,0,3,2,49,20,2,180.0000,7335.0000,3.Private Ltd Co,SELF_EMP,DIRECT,3,26,Builder Ready,NONSAL,0.283745354,0.283745354
13206887,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.846339394,0,20591.3333,37549.6666,16958.3333,1,1,36,35,1,180.0000,0.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,3,27,Builder UNC,NONSAL,0.508709166,0.278963862
13211219,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,1,0.849057136,0,25127,36127,11000,3,2,37,29,1,264.0000,16981.0000,3.Private Ltd Co,SALARIED,ALTERNATE CHANNELS,1,55,Builder UNC,SAL,0.838142237,0.582943505
13211223,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,2,0.345960906,0,20000,20000,0,3,3,51,44,1,180.0000,14183.0000,3.Private Ltd Co,SELF_EMP,DSA,1,32,Builder Ready,NONSAL,0.3316,0.3316
13211509,0,Proprietor-Proprietorship Firm (Staff Less than 25),BUSINESSMAN,3,0.825183486,1,49932.6667,49932.6667,0,3,2,36,29,1,180.0000,4558.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,45,Builder UNC,NONSAL,0.220036315,0.220036315
13211615,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.609246085,0,28433.3333,28433.3333,0,1,1,65,33,1,180.0000,20866.0000,3.Private Ltd Co,SELF_EMP,DSA,1,60,Builder Ready,NONSAL,0.621594374,0.621594374
13212079,0,Others,OTHERS,2,0.281228029,0,20000,20000,0,3,3,55,25,1,240.0000,28510.0000,1.Others,SELF_EMP,CROSS SALES,2,58,Self Construction,NONSAL,0.59905,0.59905
13212295,0,Partner-Partnership Firm (Staff More than 25),SALARIED,1,0.838016277,1,21800,21800,0,2,2,64,29,2,240.0000,17805.0000,3.Private Ltd Co,SALARIED,CROSS SALES,3,,Builder Ready,SAL,0.501788991,0.501788991
13213073,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,0,0.275548516,0,26912,26912,0,3,1,45,37,1,120.0000,9999.0000,3.Private Ltd Co,SELF_EMP,DSA,3,30,Builder Ready,NONSAL,0.466706302,0.466706302
13213119,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,0,0.057860325,0,26912,26912,0,3,1,45,37,1,108.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,3,57,Builder Ready,NONSAL,0.106643876,0.106643876
13214803,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,2,0.795755968,0,29273.5,29273.5,0,3,2,33,27,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,1,44,Builder Ready,NONSAL,0.443506926,0.443506926
13215881,0,Private Ltd. Co.,SALARIED,2,0.426984,1,21394,34494,0,3,2,70,35,2,120.0000,9056.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,48,Self Construction,SAL,0.789567168,0.489708355
13216205,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,4,0.849841939,1,26065,26065,0,2,2,43,40,1,240.0000,14404.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,58,Resale Ready,NONSAL,0.595127566,0.595127566
13216623,0,Director-Pvt. Ltd. Co. (Staff Less than 50),SALARIED,1,0.788162201,0,21989,21989,0,2,2,31,24,1,240.0000,4237.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,60,Builder Ready,SAL,0.311519396,0.311519396
13217281,0,Proprietor-Proprietorship Firm (Staff More than 25),OTHERS,0,0.178984264,0,26096.5,49760.5,23664,4,3,48,24,1,168.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,43,Builder Ready,NONSAL,0.209376736,0.109805971
13217721,0,Government,SALARIED,0,0.4,0,18956,18956,0,3,3,32,26,1,240.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,,Self Construction,SAL,0.543363579,0.543363579
13217925,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.768939,0,12344.3333,12344.3333,0,3,3,31,27,1,240.0000,13939.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.599060299,0.599060299
13218221,0,Private Ltd. Co.,SALARIED,2,0.845830792,0,8513,15410,6897,3,2,43,37,1,216.0000,2995.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,60,Resale Ready,SAL,1.0850464,0.599415964
13218235,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.272953252,0,10000,10000,0,2,2,37,31,1,180.0000,12172.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,58,Builder UNC,NONSAL,0.5938,0.5938
13218287,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.712069448,0,45691.5833,45691.5833,0,4,3,32,31,1,300.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,3,50,Builder Ready,NONSAL,0.511210125,0.511210125
13218363,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.524775309,0,23499.5,23499.5,0,2,2,43,43,1,180.0000,11003.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,55,Builder Ready,NONSAL,0.58145918,0.58145918
13218381,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.682612854,0,40296.75,69509.6667,29212.9167,2,2,46,43,1,216.0000,32945.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,57,Builder Ready,NONSAL,0.997450167,0.578250507
13218411,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.197185829,1,19702.5,19702.5,0,2,2,34,26,1,180.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,24,Self Construction,NONSAL,0.250577338,0.250577338
13218481,0,Others,SAL(RETIRAL AGE 58),2,0.823529412,0,23500,23500,0,3,3,30,27,1,240.0000,0.0000,1.Others,SALARIED,ALTERNATE CHANNELS,2,57,Builder UNC,SAL,0.56506383,0.56506383
13219065,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.321484175,1,40000,40000,0,1,1,41,38,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,20,Self Construction,NONSAL,0.21295,0.21295
13224831,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.666666667,1,53118.5,53118.5,0,1,1,47,26,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DIRECT,2,21,Resale Ready,NONSAL,0.214275629,0.214275629
13225121,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.743494424,1,25843.25,25843.25,0,3,3,34,33,1,360.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,40,Builder UNC,NONSAL,0.473431167,0.473431167
13225555,0,Private Ltd. Co.,SALARIED,2,0.541347586,0,48200,48200,0,3,3,36,35,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,55,Builder UNC,SAL,0.580518672,0.580518672
13226521,0,Proprietor-Proprietorship Firm (Staff More than 25),MANUFACTURING,4,0.112917796,0,23808.8333,45701.9166,21893.0833,2,2,45,25,1,168.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,54,Builder Ready,NONSAL,0.167374854,0.087195468
13227313,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,0.85,0,38760,38760,0,3,3,32,31,1,180.0000,0.0000,3.Private Ltd Co,SALARIED,ALTERNATE CHANNELS,2,38,Builder UNC,SAL,0.255546956,0.255546956
13227471,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.366670782,0,25197.4167,25197.4167,0,2,2,59,58,1,96.0000,4606.0000,3.Private Ltd Co,SELF_EMP,DSA,1,58,Builder Ready,NONSAL,0.321382152,0.321382152
13227811,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.392419475,1,24808.75,24808.75,0,2,2,33,31,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,58,Others+P_Cons,NONSAL,0.594628911,0.594628911
13228083,1,Government,SALARIED,0,0.841444074,0,28413,55198.5833,26785.5833,3,2,49,27,1,240.0000,5887.0000,2.Govt,SALARIED,CROSS SALES,2,45,Builder Ready,SAL,1.03684933,0.53370935
13228933,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.672195835,0,24490.9167,46884.5834,22393.6667,2,2,36,32,1,240.0000,21356.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder Ready,NONSAL,0.840270711,0.438928929
13229019,0,Others,SALARIED,0,0.3065215,1,20000,20000,0,1,1,31,30,1,180.0000,0.0000,1.Others,SALARIED,CROSS SALES,2,33,Others+P_Cons,SAL,0.33885,0.33885
13229145,0,Partner-Partnership Firm (Staff More than 25),SALARIED,0,0.299063583,0,22045,22045,0,3,3,36,35,1,240.0000,24126.0000,3.Private Ltd Co,SALARIED,DSA,2,,Builder Ready,SAL,0.445633931,0.445633931
13229757,0,Private Ltd. Co.,SALARIED,2,0.520555927,0,19916,19916,0,3,3,28,26,1,240.0000,25647.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,48,Resale Ready,SAL,0.500351476,0.500351476
13230103,0,Private Ltd. Co.,SALARIED,2,0.528578409,0,30000,40000,10000,4,3,33,30,1,240.0000,40409.0000,3.Private Ltd Co,SALARIED,DSA,3,76,Self Construction,SAL,0.774,0.5805
13230227,0,Private Ltd. Co.,SALARIED,2,0.047944816,1,20000,20000,0,2,2,64,34,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,2,52,Self Construction,SAL,0.1198,0.1198
13232023,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,2,0.604792361,1,26982.5833,53841.1666,26858.5833,2,2,31,31,1,240.0000,14490.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,30,Resale Ready,NONSAL,0.310422464,0.155568695
13232029,0,MNC,SALARIED,0,0.759987381,0,27480,48301,20821,3,3,37,33,1,240.0000,0.0000,5.MNC,SALARIED,CROSS SALES,2,60,Others+P_Cons,SAL,1.101746725,0.626819321
13232043,1,Private Ltd. Co.,SALARIED,2,0.403296469,0,23257,23257,0,3,2,50,43,1,72.0000,1565.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,59,Resale Ready,SAL,0.614524659,0.614524659
13232949,0,Government,SAL(RETIRAL AGE 60),0,0.767141624,1,28415,28415,0,4,2,24,24,1,180.0000,5542.0000,2.Govt,SALARIED,DIRECT,3,57,Resale Ready,SAL,0.175013197,0.175013197
13236625,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,2,0.468758998,0,15000,15000,0,2,2,31,30,1,180.0000,8830.0000,3.Private Ltd Co,SALARIED,DSA,3,58,Builder UNC,SAL,0.599866667,0.599866667
